,id,lang,description,bot,translation,test_set_1,test_set_2,description_lang
10694,78719596,it,al contrario degli altri utenti di Twitter che sono tutti famosi io sono un bel cazzo di nessuno e sono contento di esserlo,0,"[""in contrast to other Twitter users who are all famous I am a nice fucking anyone, and I'm glad to be""]",0.0,0.0,it
10695,80000814,en,"28, Italian. Languages are my life! (English,EspaÃ±ol,CatalÃ , SignLanguage,Jap.). Fan italiana nÃºmero 1 del BarÃ§a! VISCA!! Politics. Love Stewart & Colbert :)",0,"['28, Italian. Languages are my life! (English,Space±ol,Catalan , SignLanguage,Jap.). Fan Italian number 1 del BarÃ§a! VISCA!! Politics. Love Stewart & Colbert :)']",0.0,0.0,pt
10696,81056258,en,"Women aren't difficult, state capitals are difficult (cit Lisa Simpson)",0,"[""Women aren't difficult, state capitals are difficult (cit Lisa Simpson)""]",0.0,0.0,en
10697,81218261,it,Meglio essere ignoranti con la testa altrui che intelligente con la testa degli altri,0,['Better to be ignorant with the head of others that smart with the head of the other'],0.0,0.0,it
10698,81239268,en,"I haven't been everywhere, but it's on my list âœˆ",0,"[""I haven't been everywhere, but it's on my list âœˆ""]",0.0,0.0,en
10699,81352611,en,San Diego Chargers addicted. US West Coast lover. Always miss Westwood [UCLA] days. Sociology student. Alternative Music. Cinema. Books. Dreamer. #FIGABANANA. ,0,['San Diego Chargers addicted. US West Coast lover. Always miss Westwood [UCLA] days. Sociology student. Alternative Music. Cinema. Books. Dreamer. #FIGABANANA. '],0.0,0.0,en
10700,81592426,it,"Musician:Arrager,Composer,Pianist,Singer.Rock,Electronic,Pop,Classical,Wafer,Cream,Extra-Dark.not another cool-indie-artist.complete bio on my myspace.",0,"['Musician:Arrager,Composer,Pianist,Singer.Rock,Electronic,Pop,Classical,Wafer,Cream,Extra-Dark.not another cool-indie-artist.complete bio on my myspace.']",0.0,0.0,en
10701,81680710,en,Product Manager 4 Apulia Film Commission | Fashionista | ,0,['Product Manager 4 Apulia Film Commission | Fashionista | '],0.0,0.0,en
10702,81915249,en,"Hooked on Hi-tech, finance and pretty things..",0,"['Hooked on Hi-tech, finance and pretty things..']",0.0,0.0,en
10703,82068999,it,Molto desigual!,0,['Very desigual!'],0.0,0.0,it
10704,82324675,en,Chitarra e penna di NadÃ r Solo. Chitarra per Daniele Celona. Chitarra per Casey Chandler (AKA Galapaghost).,0,['Guitar and pen NadÃ r Only. Guitar for Daniele Celona. Guitar for Casey Chandler AKA Galapaghost).'],0.0,0.0,it
10705,82837121,it,"Crazy boy from Florence, Italy! Linux lover, coffee addict, Android enthusiast and Google supporter (=",0,"['Crazy boy from Florence, Italy! Linux lover, coffee addict, Android enthusiast and Google supporter (=']",0.0,0.0,en
10706,83087554,it,"Vedo solo bicchieri mezzi pieni. Propongo fino a risultare fastidioso. Ho voglia di fare e appena posso faccio. Mi appassiono. Amo. Insomma, dura buttarmi giÃ¹. ",0,"['I only see glasses means full. I propose that up to be annoying. I want to do and as soon as I can I do. I am enthusiastic about. I love to do. In short, hard hitting giÃ1. ']",0.0,0.0,it
10707,83236897,it,SITO WEBhttp://www.reteviola.org/ https://www.facebook.com/popoloviola.faenza?sk=info,0,['SITO WEBhttp://www.reteviola.org/ https://www.facebook.com/popoloviola.faenza?sk=info'],0.0,0.0,en
10708,83338869,it,"Ascolto musica, principalmente. La scelgo e la metto in play. Io so fare solo questo.",0,"['Listening to music, mainly. The I choose and I put in play. I can do only this.']",0.0,0.0,it
10709,83581269,it,"Ama chi ti ama, non amare chi ti sfugge, ama il cuor che per te strugge... non ti ama chi amor ti dice, ma ti ama chi ti guarda e tace!.....",0,"[""Loves those who loves you, not to love a person who evades you, he loves the heart that for you to me... don't you love those who love you, he says, but he loves you who looks at you and is silent!.....""]",0.0,0.0,it
10710,84114885,it,,0,,0.0,0.0,it
10711,84214494,en,"MSc student of market management, football addicted, & neroazzurro. My interests are reading, #FUBLES and B.O.strategy. Social media-techie enthusiast.",0,"['MSc student of market management, football addicted, & neroazzurro. My interests are reading, #FUBLES and B.O.strategy. Social media-techie enthusiast.']",0.0,0.0,en
10712,84426046,it,"Penso cazzate, dico cazzate, faccio cazzate. Sono una persona coerente. ",0,"['I think that is crap, I say crap, I do crap. I am a person consistent. ']",0.0,0.0,it
10713,84561646,it,International economics (Unipd) Potrei morire per patatine e libertÃ ,0,['International economics (Unipd) Potrei morire per patatine e libertÃ '],0.0,0.0,pt
10714,84596057,it,"In order to form an immaculate member of a flock of sheep one must, above all, be a sheep. (Einstein) Are you brave enough to look straight in my eyes?",0,"['In order to form an immaculate member of a flock of sheep one must, above all, be a sheep. (Einstein) Are you brave enough to look straight in my eyes?']",0.0,0.0,en
10715,85184915,it,I'm the greatest chocolatier in the history of world; I'm owner of a very famous chocolate factory. I create all sorts of wonderful candy.,0,"[""I'm the greatest chocolatier in the history of world; I'm owner of a very famous chocolate factory. I create all sorts of wonderful candy.""]",0.0,0.0,en
10716,85305729,it,Odio avere due personalitÃ . E' fantastico.,0,"[""Hatred avere due personalitÃ . E' fantastico.""]",0.0,0.0,pt
10717,85391583,it,"#bloccogliappuntiAppassionato di Teatro,Cinema,Fotografia,Musica,Tecnologia,Auto,Corse",0,"['#bloccogliappuntiAppassionato Theatre,Cinema,Photography,Music,Technology,Cars,Racing']",0.0,0.0,it
10718,85637186,it,"Appassionato di telefonia, informatica, multimediale. Ingegneria della Sicurezza e Protezione. Area Manager di Waze, navigatore sociale gratuito. Juventino! 30",0,"['Passionate about communications, computers, multimedia. Engineering of Security and Protection. Area Manager Waze, navigation, social free. Juventino! 30']",0.0,0.0,it
10719,85668015,en,Take the time to make some sense of what you want to say.,0,['Take the time to make some sense of what you want to say.'],0.0,0.0,en
10720,85866409,it,"iZia: modello unico, affrettatevi, scompare! // I hate everyone. //I'm a Londoner, and London is getting to know it. // int https://t.co/dRMEAuXp5Z",0,"[""iZia: modello unico, affrettatevi, scompare! // I hate everyone. //I'm a Londoner, and London is getting to know it. // int https://t.co/dRMEAuXp5Z""]",0.0,0.0,en
10721,86036102,it,"Al vero corridere non interessa la medaglia,vincere la gara.Il vero corridore vuole solo correre.",0,"['The true corridere not interested in the medal,win the race.The true racer only wants to run.']",0.0,0.0,it
10722,86353404,it,"Ex dipendente di una rivendita di vernici per auto, appassionato di fantascienza e fumetti,democratico, cattolico.",0,"['Former employee of a resale of the car paint, fond of science fiction and comics,democrat, catholic.']",0.0,0.0,it
10723,86525417,en,"Perderete tutte le battaglie. Ma solo una potrete vincerne. Quella che s'ingaggia ogni mattina, davanti allo specchio.  Montanelli ",0,['You will lose all the battles. But only one can win. The one that engages every morning in front of the mirror. Montanelli '],0.0,0.0,it
10724,86561552,it,"I'm impossible to forget, but I'm hard to remember.",0,"[""I'm impossible to forget, but I'm hard to remember.""]",0.0,0.0,en
10725,86612717,it,farÃ² un viaggio meraviglioso.cosa importa se questo mi costerÃ  qualche pena o un pÃ² di sangue?,0,['farÃ2 a wonderful trip.what does it matter if this I will it cost a few sentence or a pÃ2 of blood?'],0.0,0.0,it
10726,86741673,it,"io non twitto, mi lamento. mi piace la pizza e vasco brondi. sto cercando di capire chi sono. ",0,"[""I don twitto, I complain. I like the pizza and vasco brondi. I'm trying to figure out who they are. ""]",0.0,0.0,it
10727,86981924,it,Un uomo della strada,0,['A man in the street'],0.0,0.0,it
10728,87654715,en,Creativity is allowing yourself to make mistakes. Art is knowing which ones to keep.,0,['Creativity is allowing yourself to make mistakes. Art is knowing which ones to keep.'],0.0,0.0,en
10729,88528666,it,"Toscano,sales manager di Welcome Italia spa e formatore. Frase ispiratrice:la conoscenza degli effetti e l'ignoranza delle cause produsse l'astrologia. Leopardi",0,"['Tuscan,sales manager at Welcome Italia spa, trainer. Inspirational sentence:the knowledge of the effects and ignorance of the causes produced the astrology. Leopards']",0.0,0.0,it
10730,89237976,en,"I'm a programmer, web developer, mobile developer especially iPhone and iPad,Systems Engineer and I can design a database. ",0,"[""I'm a programmer, web developer, mobile developer especially iPhone and iPad,Systems Engineer and I can design a database. ""]",0.0,0.0,en
10731,89734891,it,"Architetto, docente di disegno e storia dell'arte. Aka Alfredo Desideri (Second Life). ",0,"['Architect, teacher of drawing and history of art. Aka Alfredo A Wish (Second Life). ']",0.0,0.0,it
10732,91303893,en,"Ian Fleming creates me, from Russia with love...",0,"['Ian Fleming creates me, from Russia with love...']",0.0,0.0,en
10733,92225723,it,"Insegno finanza a ujnitn.it, studio i confidi e la finanza delle Pmi. Sogno il business office, un aiuto alle imprese per la buona gestione - RT not endorsement",0,"['I teach finance at ujnitn.it, study the confidi and the finance of Smes. The dream the business office, aid to businesses for good management - RT not endorsement']",0.0,0.0,it
10734,92403540,it,Giocatrice professionista di burraco.,0,['Professional player of burraco.'],0.0,0.0,it
10735,93259719,it,"medico d'emergenza, entusiasta della democrazia liquida, un cuore anarchico, glbt, siciliano.",0,"['medical emergency, enthusiastic about democracy, in liquid, a heart anarchist, lgbt, sicilian.']",0.0,0.0,it
10736,93648877,en,"Faccio cose, vedo gente",0,"['I do things, I see people']",0.0,0.0,it
10737,94841494,en,"Yes, I am a criminal. My crime is that of curiosity. My crime isthat of judging people by what they say and think, not what they look like.",0,"['Yes, I am a criminal. My crime is that of curiosity. My crime isthat of judging people by what they say and think, not what they look like.']",0.0,0.0,en
10738,95008519,it,candidato Presidente Regione Friuli Venezia Giulia #ladifferenza,0,['candidate President of the Region Friuli-Venezia-Giulia #ladifferenza'],0.0,0.0,it
10739,95243555,it,Coltiva pigrizia. Raccoglie perdite di tempo [ancora cofondatore del fraccomodismo],0,"['Cultivates laziness. Collect loss of time [again, the co-founder of the fraccomodismo]']",0.0,0.0,it
10740,95452901,it,"Furioso per l'incompetenza della classe politica italiana, talvolta, degli stessi italiani, abbindolati dalle televisioni.",0,"['Furious at the incompetence of the Italian political class, sometimes, of the italians themselves, abbindolati by the television.']",0.0,0.0,it
10741,96338067,it,spesso le cose più interessanti sono le più folli..,0,['often the most interesting things are the craziest..'],0.0,0.0,it
10742,96586973,it,"Tu non mi interessi, a meno che tu non abbia una Guinness, in quel caso possiamo parlarne.http://t.co/iXWZlvML",0,"[""You do not interest me, unless you don't have a Guinness, in that case we can talk about it.http://t.co/iXWZlvML""]",0.0,0.0,it
10743,98481107,it,Italiano. Napoletano. Problem Solver. Scrittore. Bassista.,0,['Italian. Neapolitan. Problem Solver. Writer. Bassist.'],0.0,0.0,it
10744,98913291,en,VVIP,0,['VVIP'],0.0,0.0,en
10745,100459808,en,"Praticante avvocato, agricoltore e innamorato della vita e di Laura. ",0,"['Trainee lawyer, farmer, and lover of life and of Laura. ']",0.0,0.0,it
10746,100996879,it,L'uomo con lo sguardo talmente magnetico che gli volano in faccia i tombini.,0,['The man with a gaze so magnetic that fly in the face of the manholes.'],0.0,0.0,it
10747,101503282,it,Suono il clacson,0,['Sound the horn'],0.0,0.0,it
10748,102422355,it,"Mangio il giusto, vado di corpo regolarmente, fisicamente non presento anomalie evidenti, un giorno conquisterò il mondo ma intanto è tutto così triste.",0,"[""I eat right, I go to the body regularly, physically I'm not showing obvious abnormalities, a day conquisterò the world, but in the meantime it is all so sad.""]",0.0,0.0,it
10749,102760709,it,Studente di giurisprudenza. presso l' universita' di Varese!!!!!!,0,['Law student. at the university of Varese!!!!!!'],0.0,0.0,it
10750,103055195,it,Keep Calm and drink VODKA!,0,['Keep Calm and drink VODKA!'],0.0,0.0,en
10751,103304208,en,...Pools of sorrow waves of joyare drifting thorough my open mind...Possessing and caressing me...,0,['...Pools of sorrow waves of joyare drifting thorough my open mind...Possessing and caressing me...'],0.0,0.0,en
10752,104235671,it,"  “Forgive your enemies, but never forget their names.”(John Fitzgerald Kennedy)",0,"['  “Forgive your enemies, but never forget their names.”(John Fitzgerald Kennedy)']",0.0,0.0,en
10753,104566770,it,Chi sono io? Chi cazzo sei tu!http://t.co/txticjbGYT,0,['Who am I? Who the fuck are you!http://t.co/txticjbGYT'],0.0,0.0,it
10754,104754590,it,,0,,0.0,0.0,it
10755,104770020,en,Fisico brontolone,0,['Physical grouchy'],0.0,0.0,it
10756,104775098,it,"26 anni di ricerche,il problema è che non ho ancora capito cosa sto cercando. Il lunedì sono sempre a dieta.",0,"[""26 years of research,the problem is that I still don't understand what I'm looking for. Mondays are always on a diet.""]",0.0,0.0,it
10757,104818930,it,"Nel mio bozzolo aspetto serena di vivere la mia seconda vita, con la ferma speranza che solo un bruco può avere...",0,"['In my cocoon appearance serene living my second life, with the firm hope that only a caterpillar can have...']",0.0,0.0,it
10758,104897833,it,"Un'artista, solo in sala settoria. Non semino, ma raccolgo tempesta.",0,"['An artist, only in the room settoria. Not I, but I gather the storm.']",0.0,0.0,it
10759,105128951,en,Illegal alien in Milano,0,['Illegal alien in Milano'],0.0,0.0,en
10760,105429377,it,ho cercato un Saggio che mi insegnasse a parlare ed ho trovato un Saggio che mi ha insegnato a tacere,0,"['I tried a Sage to teach me to speak, and I found an Essay that taught me to be silent']",0.0,0.0,it
